@RELATION training

@ATTRIBUTE ram REAL
@ATTRIBUTE cpuutilisation REAL
@ATTRIBUTE hostutilisation REAL
@ATTRIBUTE sla REAL
@ATTRIBUTE migration {0,1}

@DATA
1740,0.085793,4,0.051482,0
613,0.235293,2,0.064992,0
1740,0.753808,16,0.052358,0
613,0.694639,7,0.028316,0
870,0.014304,1,0.044946,0
1740,0.994313,53,0.040541,0
1740,0.767947,41,0.052235,0
1740,0.034846,2,0.047124,0
870,0.710055,29,0.028379,0
1740,0.734734,24,0.057373,0
1740,0.190449,3,0.033155,0
1740,0.716489,23,0.065907,0
1740,0.869115,14,0.060546,0
1740,0.734734,26,0.057373,0
1740,0.190449,3,0.033155,0
1740,0.716489,25,0.065907,0
1740,0.869115,15,0.060546,0
1740,0.848486,29,0.050586,0
1740,0.424988,14,0.042681,0
870,0.921284,39,0.044591,0
1740,0.031877,1,0.044328,0
1740,0.275334,5,0.035746,0
613,0.982413,8,0.02481,0
1740,0.848486,30,0.050586,0
1740,0.424988,15,0.042681,0
870,0.921284,41,0.044591,0
1740,0.031877,1,0.044328,0
1740,0.275334,5,0.035746,0
1740,0.848486,33,0.050586,0
1740,0.424988,16,0.042681,0
1740,0.031877,1,0.044328,0
1740,0.275334,5,0.035746,0
870,0.044528,2,0.030951,0
1740,0.701186,10,0.018163,0
613,0.724365,5,0.027085,0
1740,0.57309,17,0.024581,0
613,0.382167,3,0.029215,0
1740,0.790713,23,0.073505,0
1740,0.756924,22,0.037124,0
1740,0.818452,12,0.028074,0
1740,0.626942,9,0.034057,0
870,0.827603,31,0.040852,0
870,0.340515,13,0.064331,0
1740,0.179057,5,0.031775,0
1740,0.162344,2,0.044035,0
1740,0.701474,10,0.035003,0
870,0.445565,18,0.043001,0
870,0.112421,5,0.060248,0
1740,0.828066,13,0.019887,0
870,0.964584,39,0.041781,0
1740,0.33993,5,0.036637,0
613,0.046137,0,0.040391,0
613,0.095344,1,0.037385,0
613,0.02573,0,0.037095,0
1740,0.867267,14,0.032494,0
1740,0.900236,39,0.02884,0
1740,0.142379,3,0.044676,0
870,0.30529,17,0.05323,0
1740,0.716143,25,0.039516,0
870,0.963666,41,0.027122,0
870,0.290437,12,0.037302,0
1740,0.837687,14,0.036408,0
613,0.695666,6,0.042863,0
1740,0.716143,25,0.039516,0
870,0.963666,42,0.027122,0
870,0.290437,13,0.037302,0
1740,0.837687,15,0.036408,0
1740,0.200223,4,0.026081,0
870,0.31258,15,0.050053,0
870,0.841047,41,0.02321,0
870,0.900473,34,0.060274,0
1740,0.958657,15,0.040519,0
1740,0.870058,13,0.033054,0
1740,0.103165,2,0.035281,0
1740,0.338067,5,0.033027,0
613,0.381144,3,0.052478,0
613,0.220849,2,0.043004,0
1740,0.672813,10,0.034505,0
613,0.305112,2,0.039995,0
1740,0.626864,10,0.058798,0
870,0.900473,36,0.060274,0
1740,0.958657,15,0.040519,0
1740,0.870058,14,0.033054,0
1740,0.103165,2,0.035281,0
1740,0.338067,5,0.033027,0
613,0.220849,2,0.043004,0
1740,0.672813,11,0.034505,0
613,0.305112,2,0.039995,0
1740,0.626864,10,0.058798,0
870,0.900473,37,0.060274,0
1740,0.958657,16,0.040519,0
1740,0.870058,14,0.033054,0
1740,0.103165,2,0.035281,0
1740,0.338067,6,0.033027,0
1740,0.672813,11,0.034505,0
613,0.305112,3,0.039995,0
1740,0.626864,10,0.058798,0
1740,0.484958,10,0.072761,0
1740,0.979889,20,0.047926,0
1740,0.532964,11,0.037722,0
870,0.763811,20,0.057675,0
870,0.991839,26,0.047271,0
1740,0.484958,12,0.072761,0
1740,0.979889,23,0.047926,0
1740,0.532964,13,0.037722,0
870,0.991839,30,0.047271,0
1740,0.869441,32,0.04137,0
1740,0.965943,18,0.032899,0
1740,0.926801,34,0.051996,0
1740,0.278885,5,0.038451,0
1740,0.965943,20,0.032899,0
1740,0.926801,38,0.051996,0
1740,0.278885,6,0.038451,0
1740,0.963984,41,0.031893,0
1740,0.423211,9,0.053529,0
1740,0.896743,39,0.038753,0
1740,0.22397,5,0.036211,0
1740,0.070473,2,0.021365,0
613,0.914805,7,0.030305,0
870,0.897076,34,0.051615,0
1740,0.825243,25,0.061092,0
613,0.7637,6,0.051913,0
1740,0.790309,24,0.040025,0
870,0.897076,36,0.051615,0
1740,0.825243,26,0.061092,0
613,0.7637,6,0.051913,0
1740,0.790309,25,0.040025,0
1740,0.491446,13,0.046045,0
1740,0.895777,23,0.055006,0
1740,0.911663,12,0.03209,0
1740,0.250685,3,0.041733,0
1740,0.108928,1,0.047775,0
613,0.22212,1,0.048168,0
1740,0.978903,13,0.050129,0
613,0.765497,5,0.040896,0
870,0.322986,10,0.057957,0
1740,0.461781,12,0.049726,0
1740,0.78082,23,0.060168,0
1740,0.946131,28,0.046544,0
1740,0.541801,8,0.037217,0
613,0.05274,0,0.042105,0
870,0.979063,36,0.029896,0
1740,0.107928,3,0.038329,0
870,0.643355,39,0.038172,0
870,0.744611,46,0.042511,0
1740,0.159754,8,0.040654,0
1740,0.096435,2,0.034485,0
870,0.744611,48,0.042511,0
1740,0.159754,8,0.040654,0
1740,0.096435,2,0.034485,0
1740,0.584061,19,0.040367,0
1740,0.999551,33,0.052023,0
1740,0.5421,18,0.046983,0
1740,0.999551,47,0.052023,0
1740,0.5421,26,0.046983,0
1740,0.931313,34,0.045857,0
870,0.494422,23,0.042433,0
1740,0.433814,8,0.036059,0
1740,0.093896,3,0.026808,0
870,0.452245,16,0.044849,0
1740,0.437558,13,0.038775,0
1740,0.978368,14,0.024685,0
1740,0.640303,9,0.035177,0
1740,0.636737,9,0.058515,0
870,0.894937,32,0.032054,0
613,0.817698,6,0.051198,0
870,0.452245,16,0.044849,0
1740,0.437558,13,0.038775,0
1740,0.978368,14,0.024685,0
1740,0.640303,9,0.035177,0
1740,0.636737,9,0.058515,0
870,0.894937,32,0.032054,0
1740,0.437558,13,0.038775,0
1740,0.978368,15,0.024685,0
1740,0.640303,10,0.035177,0
1740,0.636737,10,0.058515,0
870,0.894937,34,0.032054,0
870,0.801009,33,0.030661,0
1740,0.530231,9,0.018114,0
1740,0.124897,4,0.024503,0
613,0.05718,0,0.029232,0
1740,0.433441,14,0.073197,0
1740,0.937909,31,0.036897,0
1740,0.444112,7,0.028074,0
870,0.764313,24,0.042534,0
870,0.986321,31,0.059704,0
1740,0.45986,6,0.019874,0
870,0.564346,18,0.041592,0
1740,0.884538,11,0.036669,0
613,0.272092,2,0.037045,0
613,0.491578,3,0.036939,0
1740,0.391037,5,0.032491,0
870,0.764313,24,0.042534,0
870,0.986321,31,0.059704,0
1740,0.45986,6,0.019874,0
870,0.564346,18,0.041592,0
1740,0.884538,11,0.036669,0
613,0.491578,3,0.036939,0
1740,0.391037,5,0.032491,0
870,0.764313,25,0.042534,0
870,0.986321,32,0.059704,0
1740,0.45986,6,0.019874,0
870,0.564346,18,0.041592,0
1740,0.884538,11,0.036669,0
1740,0.391037,5,0.032491,0
870,0.986321,33,0.059704,0
1740,0.45986,6,0.019874,0
870,0.564346,19,0.041592,0
1740,0.884538,12,0.036669,0
1740,0.391037,5,0.032491,0
1740,0.45986,8,0.019874,0
870,0.564346,25,0.041592,0
1740,0.884538,16,0.036669,0
1740,0.391037,7,0.032491,0
870,0.126032,6,0.059774,0
870,0.959798,45,0.059794,0
870,0.514371,24,0.063294,0
1740,0.323112,12,0.035677,0
613,0.550396,5,0.048953,0
870,0.126032,6,0.059774,0
870,0.959798,49,0.059794,0
870,0.514371,26,0.063294,0
1740,0.323112,13,0.035677,0
870,0.959798,52,0.059794,0
870,0.514371,28,0.063294,0
1740,0.323112,14,0.035677,0
870,0.93002,36,0.06021,0
1740,0.90172,14,0.040406,0
1740,0.895259,14,0.033086,0
1740,0.949366,15,0.034992,0
1740,0.754711,12,0.03258,0
1740,0.127603,2,0.034509,0
1740,0.430145,7,0.058483,0
1740,0.90172,14,0.040406,0
1740,0.895259,14,0.033086,0
1740,0.949366,15,0.034992,0
1740,0.754711,12,0.03258,0
1740,0.127603,2,0.034509,0
1740,0.430145,7,0.058483,0
1740,0.118274,4,0.045517,0
613,0.259057,2,0.02616,0
870,0.515536,24,0.045454,0
1740,0.76538,29,0.036208,0
1740,0.403254,15,0.038699,0
613,0.096708,1,0.030036,0
613,0.394981,4,0.055704,0
1740,0.677294,13,0.035936,0
613,0.718356,7,0.024111,0
1740,0.118274,4,0.045517,0
870,0.515536,24,0.045454,0
1740,0.76538,29,0.036208,0
1740,0.403254,15,0.038699,0
613,0.096708,1,0.030036,0
613,0.394981,4,0.055704,0
1740,0.677294,13,0.035936,0
613,0.718356,7,0.024111,0
870,0.995589,40,0.057837,0
870,0.168151,7,0.06203,0
1740,0.343171,6,0.02955,0
1740,0.933811,15,0.038427,0
1740,0.781711,13,0.040879,0
870,0.352598,14,0.0584,0
1740,0.194077,3,0.048906,0
870,0.168151,7,0.06203,0
1740,0.343171,6,0.02955,0
1740,0.933811,15,0.038427,0
1740,0.781711,13,0.040879,0
870,0.352598,15,0.0584,0
1740,0.194077,3,0.048906,0
870,0.83451,45,0.05083,0
870,0.066377,4,0.060769,0
870,0.581109,31,0.059076,0
1740,0.296153,13,0.0506,0
613,0.344141,3,0.025566,0
1740,0.21544,8,0.035987,0
1740,0.734239,14,0.056193,0
1740,0.593018,12,0.032841,0
1740,0.706555,14,0.046783,0
1740,0.614286,12,0.026599,0
613,0.891148,9,0.03358,0
1740,0.703427,14,0.05709,0
613,0.557107,5,0.034812,0
613,0.729414,7,0.050432,0
613,0.036906,0,0.04132,0
1740,0.21544,9,0.035987,0
1740,0.734239,15,0.056193,0
1740,0.593018,12,0.032841,0
1740,0.706555,14,0.046783,0
1740,0.614286,12,0.026599,0
613,0.891148,9,0.03358,0
1740,0.703427,14,0.05709,0
613,0.557107,6,0.034812,0
613,0.729414,7,0.050432,0
613,0.036906,0,0.04132,0
613,0.359579,3,0.030251,0
870,0.841627,40,0.060369,0
1740,0.059237,2,0.036528,0
1740,0.706529,13,0.034209,0
1740,0.967055,36,0.031543,0
870,0.841627,42,0.060369,0
1740,0.059237,2,0.036528,0
1740,0.706529,14,0.034209,0
1740,0.967055,38,0.031543,0
1740,0.562321,23,0.060477,0
1740,0.7673,31,0.036389,0
1740,0.856635,17,0.035863,0
1740,0.03451,1,0.036544,0
1740,0.709962,28,0.035646,0
613,0.824655,8,0.043928,0
870,0.668652,33,0.063163,0
870,0.327764,16,0.03719,0
1740,0.881945,35,0.027012,0
613,0.64512,6,0.035232,0
613,0.099949,1,0.042862,0
870,0.668652,33,0.063163,0
870,0.327764,16,0.03719,0
1740,0.881945,35,0.027012,0
613,0.64512,6,0.035232,0
613,0.099949,1,0.042862,0
870,0.668652,36,0.063163,0
870,0.327764,18,0.03719,0
1740,0.881945,38,0.027012,0
613,0.099949,1,0.042862,0
1740,0.778992,17,0.045953,0
1740,0.85758,19,0.055082,0
1740,0.631151,7,0.031998,0
1740,0.820903,9,0.041686,0
1740,0.494054,6,0.047619,0
1740,0.317121,4,0.050118,0
613,0.928579,5,0.040723,0
870,0.900713,25,0.058107,0
1740,0.152174,3,0.049291,0
1740,0.778992,18,0.045953,0
1740,0.85758,20,0.055082,0
1740,0.631151,7,0.031998,0
1740,0.820903,10,0.041686,0
1740,0.494054,6,0.047619,0
1740,0.317121,4,0.050118,0
870,0.900713,26,0.058107,0
1740,0.152174,4,0.049291,0
1740,0.778992,19,0.045953,0
1740,0.85758,21,0.055082,0
1740,0.631151,8,0.031998,0
1740,0.820903,10,0.041686,0
1740,0.494054,6,0.047619,0
1740,0.317121,4,0.050118,0
1740,0.152174,4,0.049291,0
1740,0.85758,29,0.055082,0
1740,0.631151,11,0.031998,0
1740,0.820903,14,0.041686,0
1740,0.494054,8,0.047619,0
1740,0.317121,5,0.050118,0
1740,0.152174,5,0.049291,0
870,0.655522,30,0.029316,0
1740,0.715388,27,0.03861,0
1740,0.411177,8,0.033773,0
1740,0.394232,7,0.021137,0
1740,0.724913,27,0.047759,0
1740,0.715388,27,0.03861,0
1740,0.411177,8,0.033773,0
1740,0.394232,7,0.021137,0
1740,0.724913,27,0.047759,0
870,0.088278,3,0.068239,0
870,0.457371,16,0.048393,0
1740,0.283002,4,0.031433,0
613,0.827574,6,0.043292,0
1740,0.732243,20,0.058151,0
613,0.330509,2,0.058982,0
1740,0.718437,10,0.045604,0
870,0.97763,33,0.047108,0
870,0.088278,3,0.068239,0
870,0.457371,17,0.048393,0
1740,0.283002,4,0.031433,0
1740,0.732243,21,0.058151,0
613,0.330509,2,0.058982,0
1740,0.718437,10,0.045604,0
870,0.97763,36,0.047108,0
870,0.088278,3,0.068239,0
870,0.457371,18,0.048393,0
1740,0.283002,4,0.031433,0
1740,0.732243,23,0.058151,0
1740,0.718437,11,0.045604,0
870,0.97763,38,0.047108,0
870,0.457371,18,0.048393,0
1740,0.283002,5,0.031433,0
1740,0.732243,23,0.058151,0
1740,0.718437,11,0.045604,0
870,0.97763,39,0.047108,0
870,0.036559,2,0.027973,0
1740,0.864501,36,0.034888,0
1740,0.760453,16,0.027046,0
1740,0.755494,16,0.038829,0
1740,0.679054,28,0.031239,0
1740,0.985666,35,0.048096,0
870,0.497405,22,0.035756,0
1740,0.250075,9,0.031544,0
1740,0.749597,27,0.064916,0
613,0.292428,3,0.050982,0
1740,0.985666,37,0.048096,0
870,0.497405,23,0.035756,0
1740,0.250075,9,0.031544,0
1740,0.749597,28,0.064916,0
1740,0.985666,38,0.048096,0
1740,0.250075,10,0.031544,0
1740,0.749597,29,0.064916,0
870,0.453653,16,0.047918,0
1740,0.924269,26,0.032987,0
1740,0.979822,28,0.049421,0
1740,0.536718,15,0.041,0
613,0.204399,1,0.044046,0
613,0.257076,2,0.032199,0
613,0.062699,0,0.032133,0
613,0.411894,3,0.036725,0
613,0.67542,5,0.048435,0
870,0.453653,17,0.047918,0
1740,0.924269,27,0.032987,0
1740,0.979822,29,0.049421,0
1740,0.536718,16,0.041,0
613,0.257076,2,0.032199,0
613,0.062699,0,0.032133,0
613,0.411894,3,0.036725,0
613,0.67542,5,0.048435,0
870,0.453653,17,0.047918,0
1740,0.924269,28,0.032987,0
1740,0.979822,29,0.049421,0
1740,0.536718,16,0.041,0
613,0.062699,0,0.032133,0
613,0.411894,3,0.036725,0
613,0.67542,5,0.048435,0
870,0.929887,29,0.030615,0
1740,0.759224,10,0.018107,0
1740,0.606519,15,0.024405,0
1740,0.957717,24,0.072247,0
1740,0.721998,18,0.036675,0
1740,0.141995,2,0.027798,0
1740,0.759224,10,0.018107,0
1740,0.606519,16,0.024405,0
1740,0.957717,25,0.072247,0
1740,0.721998,19,0.036675,0
1740,0.141995,2,0.027798,0
1740,0.606519,22,0.024405,0
1740,0.957717,35,0.072247,0
1740,0.721998,26,0.036675,0
1740,0.141995,3,0.027798,0
1740,0.557186,23,0.039453,0
870,0.586815,31,0.026775,0
870,0.490696,26,0.037652,0
1740,0.882482,18,0.036774,0
1740,0.557186,24,0.039453,0
870,0.490696,26,0.037652,0
1740,0.882482,19,0.036774,0
1740,0.600636,16,0.046742,0
870,0.428646,15,0.046004,0
1740,0.855933,23,0.036842,0
1740,0.837476,23,0.040314,0
613,0.092875,1,0.055763,0
1740,0.989538,14,0.037671,0
613,0.968291,7,0.024244,0
1740,0.600636,17,0.046742,0
870,0.428646,15,0.046004,0
1740,0.855933,24,0.036842,0
1740,0.837476,23,0.040314,0
1740,0.989538,14,0.037671,0
613,0.968291,7,0.024244,0
1740,0.600636,17,0.046742,0
870,0.428646,15,0.046004,0
1740,0.855933,24,0.036842,0
1740,0.837476,23,0.040314,0
1740,0.989538,14,0.037671,0
1740,0.600636,18,0.046742,0
1740,0.855933,26,0.036842,0
1740,0.837476,25,0.040314,0
1740,0.989538,15,0.037671,0
1740,0.762939,35,0.072099,0
1740,0.247912,11,0.046908,0
1740,0.390723,18,0.037285,0
1740,0.369002,8,0.052632,0
1740,0.494278,22,0.038322,0
1740,0.907736,20,0.035818,0
1740,0.626295,14,0.021276,0
1740,0.332793,15,0.046173,0
1740,0.922535,35,0.035902,0
1740,0.607046,11,0.055247,0
1740,0.152816,3,0.03256,0
1740,0.829852,16,0.046569,0
1740,0.461941,9,0.026557,0
1740,0.963119,18,0.056757,0
613,0.655721,6,0.034592,0
613,0.075539,1,0.04989,0
613,0.026357,0,0.041305,0
870,0.80897,26,0.054897,0
1740,0.819466,21,0.043809,0
1740,0.493915,13,0.051634,0
870,0.911786,29,0.053869,0
1740,0.452858,6,0.056693,0
1740,0.819466,22,0.043809,0
1740,0.493915,13,0.051634,0
870,0.911786,31,0.053869,0
1740,0.452858,6,0.056693,0
870,0.72181,39,0.057243,0
613,0.324437,4,0.031518,0
870,0.977051,53,0.032714,0
1740,0.852768,25,0.060091,0
1740,0.713761,21,0.046938,0
1740,0.86442,13,0.039701,0
870,0.752618,28,0.032386,0
1740,0.140528,4,0.040142,0
613,0.983848,7,0.046126,0
1740,0.852768,26,0.060091,0
1740,0.713761,21,0.046938,0
1740,0.86442,13,0.039701,0
870,0.752618,28,0.032386,0
1740,0.140528,4,0.040142,0
1740,0.852768,28,0.060091,0
1740,0.713761,23,0.046938,0
1740,0.86442,14,0.039701,0
1740,0.140528,5,0.040142,0
870,0.475126,25,0.041839,0
870,0.631428,33,0.0315,0
1740,0.628961,26,0.044473,0
1740,0.517908,11,0.031599,0
870,0.631428,35,0.0315,0
1740,0.628961,28,0.044473,0
1740,0.517908,11,0.031599,0
870,0.611152,21,0.040659,0
1740,0.599782,16,0.040722,0
1740,0.726266,20,0.044777,0
870,0.630969,21,0.06026,0
1740,0.592114,8,0.023077,0
1740,0.599782,19,0.040722,0
1740,0.726266,23,0.044777,0
870,0.630969,25,0.06026,0
1740,0.592114,9,0.023077,0
1740,0.624118,23,0.058411,0
1740,0.653706,12,0.033974,0
1740,0.292151,11,0.066025,0
1740,0.944782,17,0.061212,0
870,0.692163,32,0.046647,0
1740,0.624118,24,0.058411,0
1740,0.653706,13,0.033974,0
1740,0.292151,11,0.066025,0
1740,0.944782,18,0.061212,0
1740,0.266033,17,0.044858,0
1740,0.339492,11,0.03537,0
1740,0.48993,31,0.026653,0
1740,0.483218,8,0.037879,0
870,0.323658,13,0.048472,0
870,0.652458,25,0.068389,0
1740,0.995614,31,0.037931,0
1740,0.357127,6,0.049475,0
1740,0.461502,7,0.040184,0
613,0.229119,2,0.036559,0
1740,0.430692,7,0.038637,0
1740,0.483218,8,0.037879,0
870,0.323658,13,0.048472,0
870,0.652458,26,0.068389,0
1740,0.995614,32,0.037931,0
1740,0.357127,6,0.049475,0
1740,0.461502,7,0.040184,0
1740,0.430692,7,0.038637,0
1740,0.483218,8,0.037879,0
870,0.652458,26,0.068389,0
1740,0.995614,32,0.037931,0
1740,0.357127,6,0.049475,0
1740,0.461502,7,0.040184,0
1740,0.430692,7,0.038637,0
870,0.630065,27,0.05621,0
870,0.540544,23,0.07035,0
870,0.973211,41,0.050034,0
613,0.855109,7,0.031912,0
870,0.630065,27,0.05621,0
870,0.540544,23,0.07035,0
870,0.973211,42,0.050034,0
870,0.540544,25,0.07035,0
870,0.973211,45,0.050034,0
1740,0.588542,15,0.025924,0
870,0.782852,51,0.049215,0
870,0.209779,14,0.022888,0
1740,0.547104,14,0.030989,0
1740,0.588542,16,0.025924,0
870,0.209779,14,0.022888,0
1740,0.547104,15,0.030989,0
613,0.365401,3,0.040379,0
613,0.591877,5,0.04409,0
870,0.792393,32,0.058689,0
870,0.590052,24,0.052876,0
1740,0.410454,13,0.039727,0
1740,0.279526,5,0.036966,0
1740,0.352042,11,0.049764,0
613,0.591877,5,0.04409,0
870,0.792393,35,0.058689,0
870,0.590052,26,0.052876,0
1740,0.410454,14,0.039727,0
1740,0.279526,5,0.036966,0
1740,0.352042,12,0.049764,0
1740,0.979439,19,0.05125,0
1740,0.327822,13,0.050278,0
870,0.875432,43,0.038076,0
1740,0.130134,3,0.029931,0
1740,0.781371,15,0.039295,0
870,0.090005,4,0.052944,0
870,0.882636,33,0.077558,0
870,0.665889,25,0.03009,0
1740,0.782934,24,0.052853,0
1740,0.894487,13,0.035261,0
870,0.665889,26,0.03009,0
1740,0.782934,25,0.052853,0
1740,0.894487,14,0.035261,0
870,0.148099,7,0.067112,0
870,0.522133,24,0.078489,0
1740,0.881127,33,0.029356,0
613,0.285106,3,0.044497,0
1740,0.352045,7,0.054516,0
613,0.856778,8,0.042187,0
613,0.985882,9,0.030525,0
613,0.667825,6,0.024496,0
870,0.148099,7,0.067112,0
870,0.522133,25,0.078489,0
1740,0.881127,34,0.029356,0
1740,0.352045,7,0.054516,0
613,0.856778,8,0.042187,0
613,0.985882,10,0.030525,0
613,0.667825,6,0.024496,0
870,0.148099,7,0.067112,0
870,0.522133,26,0.078489,0
1740,0.881127,35,0.029356,0
1740,0.352045,7,0.054516,0
613,0.985882,10,0.030525,0
613,0.667825,7,0.024496,0
1740,0.944529,31,0.037706,0
1740,0.919191,15,0.03552,0
1740,0.628869,21,0.033488,0
870,0.219083,9,0.044577,0
870,0.656037,32,0.051224,0
1740,0.525175,21,0.060769,0
1740,0.206247,8,0.040126,0
1740,0.822498,32,0.023695,0
1740,0.525175,22,0.060769,0
1740,0.206247,9,0.040126,0
1740,0.822498,35,0.023695,0
870,0.75603,35,0.043389,0
1740,0.411843,8,0.040838,0
1740,0.898558,33,0.046279,0
1740,0.511516,10,0.043393,0
1740,0.058674,1,0.036894,0
613,0.272618,3,0.032512,0
613,0.898059,8,0.038361,0
870,0.75603,36,0.043389,0
1740,0.411843,8,0.040838,0
1740,0.898558,34,0.046279,0
1740,0.511516,10,0.043393,0
1740,0.058674,1,0.036894,0
613,0.898059,9,0.038361,0
870,0.75603,37,0.043389,0
1740,0.411843,8,0.040838,0
1740,0.898558,35,0.046279,0
1740,0.511516,10,0.043393,0
1740,0.058674,1,0.036894,0
870,0.635675,27,0.060901,0
870,0.811049,35,0.036562,0
1740,0.783905,27,0.026702,0
613,0.384621,3,0.051136,0
870,0.635675,30,0.060901,0
870,0.811049,38,0.036562,0
1740,0.783905,29,0.026702,0
613,0.721145,7,0.043289,0
870,0.559124,25,0.056258,0
870,0.650833,30,0.037448,0
1740,0.988454,36,0.054958,0
870,0.559124,26,0.056258,0
870,0.650833,30,0.037448,0
1740,0.988454,37,0.054958,0
1740,0.288869,7,0.033146,0
1740,0.935673,22,0.020583,0
1740,0.090206,4,0.046789,0
1740,0.937778,22,0.054734,0
870,0.724935,26,0.047766,0
870,0.65167,23,0.055599,0
1740,0.504554,14,0.055744,0
613,0.882067,6,0.069602,0
1740,0.428036,6,0.056326,0
613,0.316262,2,0.032863,0
1740,0.533106,8,0.036584,0
613,0.569472,4,0.030528,0
613,0.547318,4,0.041851,0
870,0.724935,28,0.047766,0
870,0.65167,25,0.055599,0
1740,0.504554,15,0.055744,0
1740,0.428036,7,0.056326,0
613,0.316262,2,0.032863,0
1740,0.533106,8,0.036584,0
613,0.569472,4,0.030528,0
613,0.547318,4,0.041851,0
870,0.724935,30,0.047766,0
870,0.65167,27,0.055599,0
1740,0.504554,16,0.055744,0
1740,0.428036,7,0.056326,0
1740,0.533106,9,0.036584,0
613,0.569472,5,0.030528,0
613,0.547318,4,0.041851,0
870,0.724935,30,0.047766,0
870,0.65167,27,0.055599,0
1740,0.504554,17,0.055744,0
1740,0.428036,7,0.056326,0
1740,0.533106,9,0.036584,0
613,0.547318,5,0.041851,0
870,0.922986,45,0.031068,0
1740,0.779823,30,0.037602,0
1740,0.27669,5,0.029665,0
1740,0.12708,2,0.04106,0
1740,0.319724,12,0.033118,0
870,0.253381,11,0.034472,0
1740,0.536335,19,0.062086,0
1740,0.519309,9,0.0478,0
870,0.369342,17,0.072475,0
870,0.869973,39,0.037828,0
1740,0.536335,20,0.062086,0
1740,0.519309,10,0.0478,0
870,0.369342,17,0.072475,0
870,0.869973,41,0.037828,0
870,0.248408,13,0.058615,0
870,0.079509,4,0.052756,0
1740,0.918886,38,0.039674,0
1740,0.001373,0,0.036966,0
1740,0.904816,37,0.049591,0
870,0.079509,4,0.052756,0
1740,0.918886,41,0.039674,0
1740,0.001373,0,0.036966,0
1740,0.904816,40,0.049591,0
870,0.349408,12,0.064541,0
1740,0.882664,12,0.030933,0
1740,0.918774,12,0.041163,0
1740,0.257237,3,0.04158,0
870,0.455566,15,0.060552,0
1740,0.805515,11,0.05097,0
613,0.707852,5,0.032916,0
870,0.698698,23,0.046949,0
870,0.349408,13,0.064541,0
1740,0.882664,13,0.030933,0
1740,0.918774,13,0.041163,0
1740,0.257237,4,0.04158,0
870,0.455566,16,0.060552,0
1740,0.805515,12,0.05097,0
870,0.698698,25,0.046949,0
1740,0.882664,13,0.030933,0
1740,0.918774,14,0.041163,0
1740,0.257237,4,0.04158,0
870,0.455566,17,0.060552,0
1740,0.805515,12,0.05097,0
870,0.698698,26,0.046949,0
1740,0.729261,30,0.04607,0
1740,0.107455,4,0.036116,0
1740,0.826866,35,0.03623,0
1740,0.831235,32,0.037468,0
1740,0.62248,12,0.035243,0
1740,0.29941,6,0.021125,0
1740,0.990049,38,0.045857,0
1740,0.62248,14,0.035243,0
1740,0.29941,7,0.021125,0
1740,0.990049,43,0.045857,0
870,0.604937,27,0.067219,0
870,0.719002,33,0.078461,0
1740,0.657792,24,0.030062,0
1740,0.468582,8,0.05465,0
613,0.64938,6,0.024805,0
870,0.604937,28,0.067219,0
870,0.719002,33,0.078461,0
1740,0.657792,24,0.030062,0
1740,0.468582,9,0.05465,0
870,0.719002,35,0.078461,0
1740,0.657792,26,0.030062,0
1740,0.468582,9,0.05465,0
1740,0.43449,18,0.035295,0
1740,0.376763,8,0.054266,0
1740,0.9582,20,0.03227,0
1740,0.956969,20,0.046103,0
1740,0.043419,1,0.025974,0
1740,0.630938,13,0.055672,0
613,0.721121,8,0.048847,0
613,0.735128,8,0.040553,0
1740,0.43449,19,0.035295,0
1740,0.376763,8,0.054266,0
1740,0.9582,21,0.03227,0
1740,0.956969,21,0.046103,0
1740,0.043419,1,0.025974,0
1740,0.630938,14,0.055672,0
613,0.735128,8,0.040553,0
1740,0.99796,35,0.037354,0
1740,0.681378,12,0.03531,0
1740,0.444332,16,0.033368,0
870,0.771651,32,0.059989,0
1740,0.266414,9,0.047222,0
1740,0.61616,21,0.043726,0
1740,0.5028,8,0.05058,0
1740,0.860043,29,0.024696,0
1740,0.266414,9,0.047222,0
1740,0.61616,21,0.043726,0
1740,0.5028,8,0.05058,0
1740,0.860043,29,0.024696,0
870,0.936639,39,0.058866,0
870,0.749628,31,0.033901,0
1740,0.488696,16,0.050992,0
1740,0.707537,12,0.024833,0
870,0.749628,32,0.033901,0
1740,0.488696,17,0.050992,0
1740,0.707537,12,0.024833,0
613,0.393399,4,0.030522,0
1740,0.695345,27,0.049845,0
1740,0.88075,35,0.049725,0
1740,0.87762,17,0.034698,0
1740,0.061698,1,0.046881,0
613,0.750452,7,0.045986,0
1740,0.695345,30,0.049845,0
1740,0.88075,38,0.049725,0
1740,0.87762,19,0.034698,0
1740,0.061698,1,0.046881,0
613,0.750452,8,0.045986,0
870,0.483104,21,0.056049,0
1740,0.689608,12,0.02794,0
1740,0.847935,30,0.059222,0
1740,0.451634,8,0.050653,0
613,0.706313,6,0.040298,0
613,0.428425,4,0.041721,0
1740,0.858634,15,0.030361,0
870,0.797515,41,0.075978,0
870,0.195307,10,0.04888,0
870,0.845604,43,0.053674,0
870,0.195307,11,0.04888,0
870,0.845604,46,0.053674,0
1740,0.413124,15,0.04363,0
1740,0.596428,22,0.051017,0
870,0.927375,43,0.05336,0
1740,0.821664,15,0.0563,0
613,0.456015,4,0.03035,0
1740,0.413124,15,0.04363,0
1740,0.596428,22,0.051017,0
